"OTUID"	"saAus.K9.1"	"saAus.K9.6"	"saAus.K9.7"	"saAus.K9.8"	"saAus.K9.9"	"saAus.K9.11"	"saAus.K9.12"	"saAus.K9.14"	"saAus.K9.15"	"saAus.K9.17"	"saAus.K9.18"	"saAus.K9.21"	"saAus.K9.22"	"saAus.K9.23"	"saAus.K9.24"	"saAus.K9.25"	"saAus.K9.26"	"saAus.K9.27"	"saAus.K9.28"	"saAus.K9.29"	"saAus.K9.30"	"saAus.K9.31"	"saAus.K9.32"	"saAus.K9.35"	"saAus.K9.36"	"saAus.K9.38"	"saAus.K9.39"	"saAus.K9.40"	"saAus.K9.42"	"saAus.K9.43"	"saAus.K9.46"	"saAus.K9.47"	"saAus.K9.50"	"saAus.K9.52"	"saAus.K9.53"	"saAus.K9.56"	"saAus.K9.58"	"saAus.K9.60"	"saAus.K9.61"	"saAus.K9.63"	"saAus.K9.65"	"saAus.K9.66"	"saAus.K9.68"	"saAus.K9.69"	"saAus.K9.70"	"saAus.K9.71"	"saAus.K9.72"	"saAus.K9.73"	"saAus.K9.74"	"saAus.K9.75"	"saAus.K9.76"	"saAus.K9.77"	"saAus.K9.78"	"saAus.K9.79"	"saAus.K9.80"	"saAus.K9.82"	"saAus.K9.83"	"saAus.K9.85"	"saAus.K9.87"	"saAus.K9.88"	"saAus.K9.89"	"saAus.K9.90"	"saAus.K9.92"	"saAus.K9.93"	"saAus.K9.94"	"saAus.K9.97"	"saAus.K9.99"	"saAus.K9.100"	"saAus.K9.101"	"saAus.K9.104"	"saAus.K9.105"	"saAus.K9.106"	"saAus.K9.107"	"saAus.K9.109"	"saAus.K9.110"	"saAus.K9.113"	"saAus.K9.114"	"saAus.K9.115"	"saAus.K9.116"	"saAus.K9.117"	"saAus.K9.118"	"saAus.K9.119"	"saAus.K9.120"	"saAus.K9.121"	"saAus.K9.122"	"saAus.K9.123"	"saAus.K9.124"	"saAus.K9.125"	"saAus.K9.126"	"saAus.K9.128"	"saAus.K9.129"	"saAus.K9.131"	"saAus.K9.132"	"saAus.K9.133"	"saAus.K9.134"	"saAus.K9.135"	"saAus.K9.138"	"saAus.K9.139"	"saAus.K9.140"	"saAus.K9.141"	"saAus.K9.143"	"saAus.K9.145"	"saAus.K9.147"	"saAus.K9.148"	"saAus.K9.149"	"saAus.K9.150"	"saAus.K9.151"	"saAus.K9.152"	"saAus.K9.153"	"saAus.K9.154"	"saAus.K9.155"	"saAus.K9.157"	"saAus.K9.158"	"saAus.K9.159"	"saAus.K9.160"	"saAus.K9.161"	"saAus.K9.163"	"saAus.K9.165"	"saAus.K9.166"	"saAus.K9.167"	"saAus.K9.169"	"saAus.K9.170"	"saAus.K9.171"	"saAus.K9.172"	"saAus.K9.173"	"saAus.K9.174"	"saAus.K9.176"	"saAus.K9.177"	"saAus.K9.178"	"saAus.K9.179"	"saAus.K9.180"	"saAus.K9.181"	"saAus.K9.183"	"saAus.K9.184"	"saAus.K9.186"	"saAus.K9.187"	"saAus.K9.188"	"saAus.K9.190"	"saAus.K9.191"	"saAus.K9.193"	"saAus.K9.194"	"saAus.K9.195"	"saAus.K9.196"	"saAus.K9.197"	"saAus.K9.198"	"saAus.K9.199"	"saAus.K9.200"	"saAus.K9.201"	"saAus.K9.202"	"saAus.K9.203"	"saAus.K9.204"	"saAus.K9.205"	"saAus.K9.206"	"saAus.K9.207"	"saAus.K9.208"	"saAus.K9.209"	"saAus.K9.210"	"saAus.K9.211"	"saAus.K9.215"	"saAus.K9.216"	"saAus.K9.217"	"saAus.K9.218"	"saAus.K9.222"	"saAus.K9.223"	"saAus.K9.224"	"saAus.K9.225"	"saAus.K9.226"	"saAus.K9.228"	"saAus.K9.230"	"saAus.K9.231"	"saAus.K9.233"	"saAus.K9.235"	"saAus.K9.236"	"saAus.K9.237"	"saAus.K9.239"	"saAus.K9.240"	"saAus.K9.241"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"02155b6a54ac399a2f3ff3db55daac77"	0.008071025	0.024213075	0	0.258272801	0	0	0.008071025	0.01614205	0	0	0.024213075	0.056497175	0.008071025	0	0.01614205	0.0322841	0	0.0322841	0.008071025	0	0.01614205	0.0968523	0	0.01614205	0.0322841	0	0	0	0	0.008071025	0.01614205	0	0.01614205	0.056497175	0.008071025	0.0322841	0.01614205	0.008071025	0	0.01614205	0.008071025	0.008071025	0.0322841	0	0.008071025	0.056497175	0.088781275	0.0322841	0.01614205	0.008071025	0.225988701	0.008071025	0.024213075	0.0968523	0	0.008071025	0.008071025	0.008071025	0.024213075	0.040355125	0.0322841	0	0.008071025	0	0	0.024213075	0	0	0	0.040355125	0	0.0968523	0.121065375	0	0.01614205	0.008071025	0.01614205	0.008071025	0.008071025	0.056497175	0.0645682	0.008071025	0.01614205	0.040355125	0.1937046	0.008071025	0.088781275	0.040355125	0.08071025	0.04842615	0.008071025	0	0.01614205	0	0.008071025	0	0.024213075	0	0.024213075	0	0.137207425	0.040355125	0.0645682	0	0	0.0322841	0	0.008071025	0.008071025	0	0.008071025	0	0	0.088781275	0.01614205	0.056497175	0	0.0322841	0	0	0.056497175	0.11299435	0	0	0	0.008071025	0	0	0.0322841	0.008071025	0.08071025	0	0	0.01614205	0	0	0	0.008071025	0.01614205	0	0	0	0	0.008071025	0	0	0.0968523	0.008071025	0	0	0	0	0	0.338983051	0	0	0.008071025	0	0	0.008071025	0.008071025	0.008071025	0	0.008071025	0.04842615	0	0	0	0	0	0	0	0.01614205	0	0.008071025	0	0.121065375	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"[Odoribacteraceae]"	"Odoribacter"
"0222930fbc2cc365232aaa5ae8d00a15"	0.0645682	0.056497175	0.008071025	0.08071025	0.008071025	0	0.024213075	0.040355125	0.01614205	0.008071025	0	0.1614205	0.01614205	0.01614205	0.121065375	0.008071025	0.01614205	0.04842615	0.024213075	0.024213075	0.056497175	0.024213075	0.008071025	0.072639225	0.040355125	0	0.040355125	0.008071025	0	0.088781275	0.040355125	0.072639225	0.056497175	0.11299435	0.056497175	0.04842615	0.024213075	0.185633575	0	0.0322841	0.008071025	0	0.0645682	0	0.0322841	0.08071025	0.01614205	0.072639225	0.040355125	0.008071025	0.04842615	0.0322841	0.040355125	0.056497175	0.040355125	0	0.01614205	0.024213075	0.040355125	0.040355125	0.040355125	0.008071025	0	0.024213075	0.01614205	0.0322841	0.0968523	0.008071025	0	0.024213075	0.008071025	0.024213075	0.04842615	0	0.056497175	0.17756255	0.024213075	0	0.024213075	0.08071025	0.040355125	0.008071025	0.0645682	0.04842615	0.169491525	0.0322841	0.01614205	0.104923325	0.11299435	0.024213075	0.01614205	0.024213075	0.11299435	0.0322841	0.0645682	0.056497175	0.0645682	0.0645682	0.0645682	0.008071025	0.185633575	0.024213075	0.0968523	0.008071025	0.008071025	0.072639225	0	0.01614205	0.024213075	0	0.153349475	0	0.072639225	0.008071025	0.0322841	0.088781275	0.024213075	0.0645682	0.056497175	0.024213075	0.04842615	0.0322841	0.024213075	0.169491525	0	0	0.040355125	0.01614205	0.056497175	0.008071025	0.072639225	0	0.024213075	0.040355125	0.040355125	0.040355125	0.01614205	0.0322841	0.153349475	0.0322841	0	0.024213075	0.088781275	0.1291364	0.088781275	0.040355125	0.0322841	0.14527845	0.008071025	0.11299435	0.225988701	0	0.01614205	0	0	0.072639225	0.169491525	0.008071025	0.008071025	0.1614205	0.01614205	0.040355125	0.0322841	0.008071025	0.024213075	0.008071025	0	0.169491525	0	0.040355125	0.0322841	0.04842615	0.121065375	0.04842615	0.0645682	0.056497175	0.01614205	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"[Paraprevotellaceae]"	"Other"
"022c13546fb7072db9a60443785dee20"	1.202582728	2.179176755	0.137207425	3.349475383	0.274414851	0.04842615	0.855528652	0.694108152	1.146085553	0.169491525	0.387409201	5.472154964	0.702179177	0.540758676	4.108151735	0.928167877	0.338983051	2.913640032	1.275221953	0.799031477	4.245359161	2.195318805	0.460048426	3.470540759	2.211460856	0.0322841	1.170298628	0.040355125	0.258272801	1.767554479	1.92897498	4.447134786	2.397094431	5.052461663	2.558514931	2.10653753	2.978208232	8.297013721	0.653753027	1.751412429	0.322841001	0.1291364	1.99354318	0.0645682	1.872477805	0.920096852	0.201775626	1.97740113	1.412429379	0.137207425	2.163034705	0.443906376	2.736077482	3.793381759	0.605326877	0.387409201	0.427764326	0.403551251	4.269572236	0.976594027	2.776432607	0.0968523	0.742534302	1.937046005	0.863599677	2.493946731	3.607748184	0.088781275	0.0322841	2.413236481	0.363196126	0.928167877	1.91283293	0.750605327	2.017756255	8.644067797	0.589184826	0.258272801	0.621468927	1.242937853	3.026634383	0.201775626	3.058918483	1.96125908	8.660209847	1.468926554	1.920903955	2.768361582	4.14850686	1.436642454	1.372074253	1.016949153	2.615012107	0.492332526	3.599677159	2.542372881	3.405972559	3.615819209	2.235673931	0.08071025	5.423728814	0.992736077	4.11622276	0.04842615	0.072639225	2.316384181	0.04842615	2.050040355	1.251008878	0.250201776	3.252623083	0.088781275	2.841000807	0.548829701	0.605326877	2.978208232	0.0645682	2.267958031	1.129943503	0.540758676	2.02582728	2.12267958	3.599677159	7.554479419	0.04842615	0.492332526	1.016949153	0.403551251	2.558514931	0.500403551	3.502824859	0.225988701	0.984665052	4.648910412	2.082324455	3.002421308	0.08071025	1.840193705	3.446327684	2.15496368	0.298627926	0.629539952	3.131557708	4.075867635	4.390637611	2.017756255	1.84826473	6.359967716	0.137207425	2.865213882	5.278450363	0.024213075	0.1614205	0.887812752	0.040355125	1.444713479	3.430185634	0.056497175	0.0968523	3.688458434	0.960451977	1.86440678	0.347054076	0.266343826	0.928167877	0.008071025	0.121065375	3.914447135	0.040355125	1.444713479	0.645682002	0.694108152	5.052461663	1.686844229	2.873284907	1.493139629	0.419693301	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"[Paraprevotellaceae]"	NA
"022e4c9c9cebe23ecb3d67e1d6949793"	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0.008071025	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0.01614205	0.008071025	0	0.008071025	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0.008071025	0	0	0.008071025	0	0	0	0	0	0	0	0	0.008071025	0	0	0.024213075	0	0	0	0.008071025	0	0	0	0	0.008071025	0	0	0	0	0.008071025	0.008071025	0	0.008071025	0	0.008071025	0	0	0.008071025	0	0	0.008071025	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0.008071025	0	0	0	0	0.008071025	0	0.01614205	0.008071025	0	0	0	0	0	0	0.008071025	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0.008071025	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"[Paraprevotellaceae]"	"CF231"
"02303eea46bf7eda8c55afda938c17db"	0.008071025	0.040355125	0	0.024213075	0.008071025	0.008071025	0	0	0	0.01614205	0	0.008071025	0	0	0.024213075	0.01614205	0	0.008071025	0	0	0	0.04842615	0.01614205	0.008071025	0.01614205	0	0.01614205	0	0	0	0	0.072639225	0.01614205	0.008071025	0	0.08071025	0.008071025	0.008071025	0.008071025	0.01614205	0	0	0.040355125	0	0	0	0.0322841	0	0.008071025	0	0.008071025	0	0	0.04842615	0	0.008071025	0.008071025	0.024213075	0.008071025	0.008071025	0.024213075	0	0.01614205	0	0.024213075	0	0	0	0	0.0322841	0	0.008071025	0	0	0.04842615	0	0	0	0.008071025	0	0.024213075	0.008071025	0	0.0322841	0.0322841	0	0	0.040355125	0	0	0	0	0	0	0	0.008071025	0.024213075	0.01614205	0.008071025	0	0.01614205	0	0.024213075	0.008071025	0	0.104923325	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0.008071025	0.008071025	0	0	0	0	0.04842615	0	0.024213075	0	0.01614205	0.008071025	0.008071025	0.024213075	0	0	0.024213075	0.008071025	0	0	0	0	0	0	0.056497175	0	0	0.008071025	0	0	0	0.024213075	0	0	0.008071025	0	0	0.0322841	0.01614205	0.024213075	0.01614205	0	0	0	0	0.008071025	0	0.024213075	0	0	0	0	0	0.01614205	0	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"[Paraprevotellaceae]"	"Paraprevotella"
"0239f018da6466f50be160d18e3f3b35"	2.445520581	8.305084746	0.185633575	2.534301856	5.496368039	0.322841001	7.99031477	2.372881356	3.979015335	2.485875706	3.179983858	9.927360775	0.411622276	1.94511703	5.383373688	8.02259887	0.823244552	6.182405165	0.476190476	0.403551251	11.33979015	7.707828894	4.519774011	4.301856336	5.302663438	0.0968523	4.350282486	0.330912026	4.188861985	0.443906376	3.688458434	12.19531881	13.36561743	5.108958838	2.12267958	6.747376917	1.065375303	7.199354318	3.083131558	7.425343019	1.606133979	0.242130751	8.757062147	0.137207425	1.170298628	3.92251816	4.03551251	9.467312349	6.513317191	0.250201776	8.05488297	1.267150928	3.155770783	10.37126715	5.907990315	2.639225182	0.540758676	3.228410008	5.98062954	5.012106538	7.667473769	0.266343826	3.817594835	0.928167877	4.14850686	10.4196933	4.552058111	0.217917676	0.11299435	9.435028249	0.17756255	7.723970944	4.08393866	1.686844229	6.594027441	4.778046812	1.743341404	1.638418079	1.791767554	3.365617433	9.249394673	0.258272801	7.683615819	8.062953995	10.50040355	3.050847458	9.499596449	11.50928168	9.217110573	5.512510089	3.575464084	2.841000807	7.473769169	3.930589185	4.261501211	4.810330912	7.94188862	2.397094431	4.277643261	0.0968523	12.95399516	3.042776433	9.079903148	0.1937046	0.072639225	7.796610169	0.0322841	11.1622276	6.319612591	3.648103309	1.105730428	0.1614205	5.310734463	5.512510089	1.307506053	9.265536723	0.234059726	4.858757062	1.654560129	0.742534302	1.88054883	7.530266344	7.441485069	0.153349475	0.056497175	0.201775626	0.1937046	2.728006457	3.228410008	1.041162228	6.561743341	0.306698951	2.397094431	11.41242938	7.312348668	8.224374496	0.121065375	2.235673931	1.91283293	3.430185634	1.138014528	0.581113801	4.229217111	0.694108152	8.627925747	7.619047619	1.178369653	6.279257466	0.209846651	7.89346247	0.629539952	0.1291364	2.477804681	4.834543987	0.0645682	4.810330912	7.126715093	0.1291364	0.250201776	8.393866021	9.435028249	7.635189669	3.171912833	0.290556901	4.172719935	0.936238902	0.524616626	7.94188862	0.072639225	5.827280065	0.17756255	1.759483454	1.565778854	13.31719128	9.830508475	9.322033898	3.317191283	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"[Paraprevotellaceae]"	"[Prevotella]"
"023d1f0738681e6bc08f1804bb3c4082"	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	NA
"023d27da0ffc6fbe7adfbbc7aeda3c36"	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Dyadobacter"
"02491cc23fbe0423db34e72dce891ef8"	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Cryomorphaceae"	NA
"024cce7e451f1473729f593052b95851"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	NA
"025498f0686b1d6003bdfc787955b4fa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"[Weeksellaceae]"	NA
"025af2092185b979e1721c6dbd034b31"	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"[Weeksellaceae]"	"Chryseobacterium"
"025b6b37ed453b7b21e7386aa11cdd77"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"[Weeksellaceae]"	"Cloacibacterium"
"025da8adf971088d0482a13f5423a481"	0	0	0	0.008071025	0.11299435	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0.008071025	0	0	0	0.008071025	0	0	0	0	0.008071025	0	0.008071025	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	NA
"02632bd0275ff8d1e9e2c46029e4a77b"	0	0	0	0.008071025	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"
"0263ddddc718ed4eee679d8daa87374c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0322841	0	0	0	0	0	0	0	0	0	0	0	0.024213075	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Chlamydiales"	"Rhabdochlamydiaceae"	"Candidatus Rhabdochlamydia"
"026557b7fee2282662d167fe7a3361bc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolinaceae"	"SHD-231"
"026736c3dd42c2258f62f1653f2a6b6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Ellin6529"	NA	NA	NA
"026b929ab7bbf902181bddc9f274eecf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"JG30-KF-AS9"	NA	NA
"027b2e8d2e4f9924ea5bdfe123fa44d1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"SL56"	NA	NA	NA
